Time,PM25,PM10,PM100
1707350771.7244232,0,0
1707350773.7955303,0,0
1707350775.7964387,0,0
1707350777.799082,0,0
1707350779.8016903,0,0
1707350781.804242,0,0
1707350783.8068392,0,0
1707350785.8102605,0,0
1707350787.8115966,0,0
1707350789.8143446,0,0
1707350791.8155594,0,0
1707350793.8183706,0,0
1707350795.821027,0,0
1707350797.8236802,0,0
1707350799.82674,0,0
1707350801.829266,1,1
