52,2024-03-20 15:33:52
63,2024-03-20 15:34:02
41,2024-03-20 15:34:12
67,2024-03-20 15:34:22
45,2024-03-20 15:34:32
61,2024-03-20 15:34:42
60,2024-03-20 15:34:52
59,2024-03-20 15:35:02
62,2024-03-20 15:35:12
59,2024-03-20 15:35:22
62,2024-03-20 15:35:32
41,2024-03-20 15:35:42
