Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712792438.0,0,0,50.5,4.0,6.0,6.0,27.32609375,39.71361374270348,1004.7452369189277,71.04980741370622,296352.5
1712792439.95,0,0,50.5,4.0,6.0,6.0,27.32658203125,39.72262973774238,1004.7434425280453,71.06484920523619,295968.5
1712792442.0,0,0,50.5,4.5,6.0,6.0,27.32658203125,39.71366828424851,1004.7434425179224,71.06484929712528,297748.0
1712792443.98,0,0,42.0,4.5,6.0,6.0,27.32658203125,39.65094232848445,1004.7477650299994,71.02861499733623,298775.5
1712792445.98,0,0,43.0,4.5,6.0,6.0,27.326875,39.58230176404769,1004.7525670009845,70.98836165291966,299809.0
1712792448.01,0,0,52.5,5.0,6.0,6.0,27.31623046875,39.530409413647504,1004.7498424639211,71.01120052319014,300853.5
1712792449.95,0,0,52.5,5.0,6.0,6.0,27.30421875,39.508220422586135,1004.7440154849297,71.0600462757726,301112.5
1712792451.99,0,0,48.0,5.0,6.0,6.0,27.28166015625,39.505776248555705,1004.7485886620984,71.02171073345042,301898.0
1712792453.97,0,0,51.5,5.0,6.0,6.0,27.2567578125,39.52694727476332,1004.7527809156113,70.98656848117659,300853.5
1712792455.99,0,0,53.0,4.0,5.5,5.5,27.24025390625,39.5549982011671,1004.7508357247572,71.00287435626853,301636.5
1712792457.97,0,0,55.5,4.0,5.5,5.5,27.2341015625,39.584175545300745,1004.7537314789125,70.97860024697519,302558.0
1712792459.98,0,0,55.5,3.0,5.0,5.0,27.229511718749997,39.60755744695793,1004.749676400917,71.01259257115557,301636.5
1712792461.97,0,0,46.0,3.0,5.0,5.0,27.2247265625,39.633905606994944,1004.7530808935569,70.9840538845081,304150.5
1712792464.0,0,0,50.0,3.0,5.0,5.0,27.2221875,39.666474317728046,1004.7584329377762,70.93918966871271,303354.5
1712792465.97,0,0,50.0,3.0,5.0,5.0,27.220625,39.687209380615506,1004.7610615769913,70.9171548454102,302824.5
1712792467.98,0,0,50.0,3.0,5.5,5.5,27.230390625,39.706191395245995,1004.7649449245374,70.88460237177983,301767.0
1712792469.97,0,0,53.5,3.0,5.5,5.5,27.24494140625,39.746609760725384,1004.7645587934874,70.88783915137196,302962.5
1712792472.01,0,0,53.0,3.0,6.0,6.0,27.2626171875,39.793357936992294,1004.768422121174,70.85545456823513,301637.5
1712792473.94,0,0,51.5,3.0,6.0,6.0,27.2626171875,39.793357936992294,1004.768422121174,70.85545456823513,301637.5
1712792476.01,0,0,43.0,4.5,6.5,6.5,27.281953125,39.819375933259685,1004.7689503897079,70.85102634072372,302954.0
1712792477.97,0,0,43.0,4.5,6.5,6.5,27.298847656249997,39.83018661787593,1004.7732614192516,70.81488902276921,303088.0
1712792480.0,0,0,44.5,5.0,7.0,7.0,27.3188671875,39.79350950276681,1004.7662606091185,70.87357355195185,304150.5
1712792481.99,0,0,58.5,5.0,7.0,7.0,27.33283203125,39.74422526551245,1004.7614517329412,70.91388432604762,304686.0
1712792484.0,0,0,48.0,4.5,6.5,6.5,27.349238281250003,39.704182640547415,1004.7658244693662,70.87722953056907,304955.0
1712792485.97,0,0,44.5,4.5,6.5,6.5,27.36486328125,39.66704983371852,1004.7620012306639,70.90927810666153,304685.5
1712792487.98,0,0,44.5,4.0,6.0,6.0,27.3864453125,39.63057102694036,1004.7610088335919,70.91759697090012,303884.5
1712792489.97,0,0,54.0,4.0,6.0,6.0,27.39591796875,39.59875477706047,1004.7704586445875,70.83838338089154,306167.0
1712792492.0,0,0,48.0,5.0,7.0,7.0,27.37775390625,39.5400651129834,1004.7735869961382,70.81215986517944,307525.0
1712792493.97,0,0,56.5,5.0,7.0,7.0,27.36154296875,39.55919911486131,1004.7747229419556,70.80263782786551,307388.0
1712792495.99,0,0,56.5,5.0,7.0,7.0,27.353632812500003,39.58819212225529,1004.7764746000646,70.78795453521414,308487.5
1712792497.97,0,0,54.5,5.0,7.0,7.0,27.35373046875,39.615072042993255,1004.778363524308,70.77212066233515,308895.0
1712792500.0,0,0,47.5,5.0,7.0,7.0,27.36701171875,39.61352928129744,1004.7724337110401,70.82182729664937,308071.0
1712792501.97,0,0,51.5,5.0,7.0,7.0,27.38439453125,39.57959011350388,1004.7714859400969,70.82977203489807,308349.5
1712792503.99,0,0,52.0,4.0,6.0,6.0,27.39083984375,39.5325320194173,1004.7647421314355,70.88630230940501,308208.5
1712792505.95,0,0,52.0,4.0,6.0,6.0,27.3971875,39.49144266314181,1004.7682132679324,70.85720531201036,309034.0
1712792508.0,0,0,56.0,4.0,6.0,6.0,27.4091015625,39.442016361640356,1004.7756059431904,70.79523603798657,308345.5
1712792509.98,0,0,53.5,4.0,6.0,6.0,27.4128125,39.385752947883525,1004.7661157095345,70.87478818793232,310278.0
1712792512.0,0,0,45.0,4.0,6.0,6.0,27.4221875,39.36291293286072,1004.7684880157869,70.854902212681,310280.0
1712792513.96,0,0,45.0,4.0,6.0,6.0,27.43771484375,39.33477877881627,1004.7619055829607,70.91007988248211,310001.5
1712792516.0,0,0,42.5,4.0,5.5,5.5,27.4512890625,39.315379339922075,1004.7555843770697,70.96306807354085,310834.0
1712792517.99,0,0,53.0,4.0,5.5,5.5,27.476191406250003,39.28826369731962,1004.7556928206866,70.96215903212908,309315.5
1712792520.0,0,0,58.0,4.0,5.0,5.0,27.49416015625,39.25146272129522,1004.7522358873564,70.99113729772255,310556.0
1712792521.94,0,0,48.5,4.0,5.0,5.0,27.49416015625,39.25146272129522,1004.7522358873564,70.99113729772255,310556.0
1712792524.02,0,0,48.5,4.0,6.0,6.0,27.511640625,39.24143040233851,1004.7574905647177,70.94708924305344,310556.5
1712792525.97,0,0,45.5,4.0,6.0,6.0,27.52912109375,39.25523670460563,1004.7627441414772,70.90305058705678,310695.5
1712792528.0,0,0,47.5,4.0,6.0,6.0,27.542890625,39.27758577334798,1004.7584657366453,70.93891482928494,309862.5
1712792529.97,0,0,56.0,4.0,6.0,6.0,27.5532421875,39.317455722622654,1004.7702140137008,70.84043395995974,310140.5
1712792532.0,0,0,53.0,4.0,6.0,6.0,27.558710937500003,39.35979095419141,1004.7627304944303,70.90316504473975,310556.0
1712792533.95,0,0,53.0,4.0,6.0,6.0,27.575214843749997,39.36754124846201,1004.7620589521716,70.90879426160677,311814.0
1712792536.0,0,0,54.0,4.5,5.5,5.5,27.5942578125,39.3457457143539,1004.756026876567,70.95935877615437,311813.5
1712792537.97,0,0,47.0,4.5,5.5,5.5,27.61642578125,39.288513592365206,1004.7525107648687,70.98883306304712,310140.5
1712792540.0,0,0,45.5,5.0,6.0,6.0,27.63625,39.257867529146125,1004.7529421211659,70.98521715414758,310139.5
1712792541.96,0,0,45.5,5.0,6.0,6.0,27.658125,39.21850709071961,1004.7558618018882,70.96074252699175,310835.5
1712792544.01,0,0,49.5,5.0,6.0,6.0,27.6786328125,39.18496515830924,1004.7539480180837,70.97678507570987,311256.5
1712792545.99,0,0,43.0,5.0,6.0,6.0,27.69083984375,39.156490675635645,1004.7505630836462,71.0051598185812,310417.0
1712792548.0,0,0,53.0,5.0,6.0,6.0,27.69533203125,39.14208113243824,1004.7406119325137,71.08857730116762,310977.0
1712792549.97,0,0,54.5,5.0,6.0,6.0,27.70314453125,39.14590252851471,1004.7507970894646,71.00319821277398,310284.0
1712792551.99,0,0,54.5,4.0,5.0,5.0,27.71291015625,39.14993490396677,1004.7486069723626,71.02155724528156,311116.0
1712792553.97,0,0,47.5,4.0,5.0,5.0,27.7221875,39.133062901744964,1004.7508077687182,71.00310872920267,311533.0
